date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:13:55	203213/203213	---MCZ	200	added ('OK')	text/html	etag:%22319cd-f09QdIT8zrOEQyHwOfNBxANzdtE%22	https://shoppu.mochi.at/produkte/p/tan-tan-marinade	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/tan-tan-marinade.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:56	203842/203842	---MCZ	200	added ('OK')	text/html	etag:%2231c42-RZ1Du12xlRwXjdV4EpiZ/5D+6bQ%22	https://shoppu.mochi.at/produkte/p/teriyaki-sauce	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/teriyaki-sauce.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:57	196018/196018	---MCZ	200	added ('OK')	text/html	etag:%222fdb2-OMz3qdCWo/c9ADIGUzIBgrmONoY%22	https://shoppu.mochi.at/produkte/p/veggie-curry-im-glas-275g	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/veggie-curry-im-glas-275g.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:58	195511/195511	---MCZ	200	added ('OK')	text/html	etag:%222fbb7-x1ahs2bro8lsbLVOpnb7h96YeXE%22	https://shoppu.mochi.at/produkte/p/tonkotsu-ramen-kit	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/tonkotsu-ramen-kit.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:59	204821/204821	---MCZ	200	added ('OK')	text/html	etag:%2232015-G5CgzcsHqCGVpcGKATuNjYnud44%22	https://shoppu.mochi.at/produkte/p/yuzu-truffle-dressing	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/yuzu-truffle-dressing.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:14:00	196991/196991	---MCZ	200	added ('OK')	text/html	etag:%223017f-U1lqWoPdLoJWQ6ocknhX1D8eECA%22	https://shoppu.mochi.at/produkte/p/soba-buckwheat	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/soba-buckwheat.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:01	196983/196983	---MCZ	200	added ('OK')	text/html	etag:%2230177-EkUtu0XTNiZ7309VnLDu9DOyyqk%22	https://shoppu.mochi.at/produkte/p/japanische-weizennudeln	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/japanische-weizennudeln.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:02	200524/200524	---MCZ	200	added ('OK')	text/html	etag:%2230f4c-ZLn9k8PupRMbuqs2V7dZSTIuHv4%22	https://shoppu.mochi.at/produkte/p/makurazaki-dashi	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/makurazaki-dashi.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:03	194609/194609	---MCZ	200	added ('OK')	text/html	etag:%222f831-rGPE6l1B11YJeESao0jqIwHhBtk%22	https://shoppu.mochi.at/produkte/p/salz-mit-dashi	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/salz-mit-dashi.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:04	193889/193889	---MCZ	200	added ('OK')	text/html	etag:%222f561-4dt3B6IPidoQQYC2PvGiycO/AOU%22	https://shoppu.mochi.at/produkte/p/kombu-dashi-no-moto	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kombu-dashi-no-moto.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:05	197335/197335	---MCZ	200	added ('OK')	text/html	etag:%22302d7-KW7sNcayuhtK6AhqPVgzbaXJN/c%22	https://shoppu.mochi.at/produkte/p/masakado-reis	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/masakado-reis.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:06	196812/196812	---MCZ	200	added ('OK')	text/html	etag:%22300cc-EQbFE5T75RSpOCQEEPYISNnM5Qg%22	https://shoppu.mochi.at/produkte/p/bio-hojicha	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/bio-hojicha.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:08	196229/196229	---MCZ	200	added ('OK')	text/html	etag:%222fe85-sQcdq0R7AMGd2EGaZvFYl0i9dPw%22	https://shoppu.mochi.at/produkte/p/bio-matcha	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/bio-matcha.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:09	194636/194636	---MCZ	200	added ('OK')	text/html	etag:%222f84c-yy8ZHr1vmSEF9FF0oXR8my+OoDc%22	https://shoppu.mochi.at/produkte/p/silk-tofu	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/silk-tofu.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:10	195854/195854	---MCZ	200	added ('OK')	text/html	etag:%222fd0e-u3iPGvJQ62b0o04E3fXY3w4SIKw%22	https://shoppu.mochi.at/produkte/p/wakame	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/wakame.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:11	204151/204151	---MCZ	200	added ('OK')	text/html	etag:%2231d77-u2BA9ZYF1DFQlSPQr6LWguWStJY%22	https://shoppu.mochi.at/produkte/p/matcha-powder	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/matcha-powder.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:12	197159/197159	---MCZ	200	added ('OK')	text/html	etag:%2230227-TtksBb+kQDuXX/KJRD817xe8u2A%22	https://shoppu.mochi.at/produkte/p/miso-blanc	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/miso-blanc.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:15	196306/196306	---MCZ	200	added ('OK')	text/html	etag:%222fed2-a1UuamJJC99FK1mq2Ksnc9I7OcY%22	https://shoppu.mochi.at/produkte/p/vegan-curry-basis-glutenfree	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/vegan-curry-basis-glutenfree.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:19	206011/206011	---MCZ	200	added ('OK')	text/html	etag:%22324bb-kB5n5L+5/P5C1zlHQOOmYgJauyM%22	https://shoppu.mochi.at/produkte/p/mirin-360ml	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mirin-360ml.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:19	193535/193535	---MCZ	200	added ('OK')	text/html	etag:%222f3ff-T3upJPy3RDSvmGW9GN8Ij4PugYs%22	https://shoppu.mochi.at/produkte/p/kimchee-base	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kimchee-base.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:21	198143/198143	---MCZ	200	added ('OK')	text/html	etag:%22305ff-Ff4xODI43i//ptKn2hm2I+b7M2c%22	https://shoppu.mochi.at/produkte/p/sanbaizu-bonito-essig	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sanbaizu-bonito-essig.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:34	198127/198127	---MCZ	200	added ('OK')	text/html	etag:%22305ef-AsPviCTkH+pMC8WONcbJHAd2PuQ%22	https://shoppu.mochi.at/produkte/p/soja-sauce-dashi-tsuyu	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/soja-sauce-dashi-tsuyu.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:41	197260/197260	---MCZ	200	added ('OK')	text/html	etag:%223028c-JFt+RmJZziGG4m8CdxjGDTS9HHA%22	https://shoppu.mochi.at/produkte/p/soja-sauce-salzreduziert	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/soja-sauce-salzreduziert.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:45	198363/198363	---MCZ	200	added ('OK')	text/html	etag:%22306db-LcoaMjOZK4bkaGgoCi0AmYa9KxQ%22	https://shoppu.mochi.at/produkte/p/soja-sauce-mit-koji	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/soja-sauce-mit-koji.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:47	213157/213157	---MCZ	200	added ('OK')	text/html	etag:%22340a5-nWIPlCkenaLmpIO3s4KlsRkCNlQ%22	https://shoppu.mochi.at/produkte/p/soja-sauce	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/soja-sauce.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:14:52	194485/194485	---MCZ	200	added ('OK')	text/html	etag:%222f7b5-9A6EM9ndl3urOJC9jGTU/TdD3DU%22	https://shoppu.mochi.at/produkte/p/sriracha-sauce-super-hot	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sriracha-sauce-super-hot.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:15:00	194241/194241	---MCZ	200	added ('OK')	text/html	etag:%222f6c1-l7b0JJ2Y2Uheo87ukFgiKqFsf+A%22	https://shoppu.mochi.at/produkte/p/sansho-no-kona	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sansho-no-kona.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:15:02	195061/195061	---MCZ	200	added ('OK')	text/html	etag:%222f9f5-wYP7z65c6QwW73BgmDffZUVO/Pw%22	https://shoppu.mochi.at/produkte/p/wasabireibe	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/wasabireibe.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:07	198318/198318	---MCZ	200	added ('OK')	text/html	etag:%22306ae-rHJxGx6DPFSmid3GWjyzXhwcVMw%22	https://shoppu.mochi.at/produkte/p/glutenfreie-tamari-soja-sauce	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/glutenfreie-tamari-soja-sauce.html	(from https://shoppu.mochi.at/produkte/homecooking)
13:15:07	194265/194265	---MCZ	200	added ('OK')	text/html	etag:%222f6d9-MwG/C+2eNNfKFBNHLWMAaZBxPk4%22	https://shoppu.mochi.at/produkte/p/teller-viereckig-blau	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/teller-viereckig-blau.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:10	194335/194335	---MCZ	200	added ('OK')	text/html	etag:%222f71f-E5pBwRyOtJ0VwCDve3HmsiIBy8k%22	https://shoppu.mochi.at/produkte/p/teller-viereckig-braun	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/teller-viereckig-braun.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:15	193999/193999	---MCZ	200	added ('OK')	text/html	etag:%222f5cf-lopk7csUiCW5pd8G7iUqIBoh9oQ%22	https://shoppu.mochi.at/produkte/p/ramen-schale-blau	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/ramen-schale-blau.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:15	193987/193987	---MCZ	200	added ('OK')	text/html	etag:%222f5c3-F4EGbtmfOpEXV0ZAFu7XEqDwtXc%22	https://shoppu.mochi.at/produkte/p/ramen-schale-weiss	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/ramen-schale-weiss.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:18	193855/193855	---MCZ	200	added ('OK')	text/html	etag:%222f53f-MB9LmDAj/QrL0dx1KshsN4oZirQ%22	https://shoppu.mochi.at/produkte/p/teebecher-mit-sushi	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/teebecher-mit-sushi.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:20	193946/193946	---MCZ	200	added ('OK')	text/html	etag:%222f59a-4a4VeDPSHOImLU3pys0HABU/MOQ%22	https://shoppu.mochi.at/produkte/p/soja-schale-gelb-grun	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/soja-schale-gelb-grun.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:26	194067/194067	---MCZ	200	added ('OK')	text/html	etag:%222f613-aGGwinIKs4sy8fzwJwwglbzGj/Y%22	https://shoppu.mochi.at/produkte/p/schale-rund-blau-weiss-gestreift	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/schale-rund-blau-weiss-gestreift.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:27	193892/193892	---MCZ	200	added ('OK')	text/html	etag:%222f564-HMPNhBVdMeNaogt3KoM5EkpFodM%22	https://shoppu.mochi.at/produkte/p/teller-rund-gelb-grun	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/teller-rund-gelb-grun.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:32	194070/194070	---MCZ	200	added ('OK')	text/html	etag:%222f616-jydt/8GpsjShSsOmBLx1NebiDHM%22	https://shoppu.mochi.at/produkte/p/schale-rund-gelb-blau	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/schale-rund-gelb-blau.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:36	193809/193809	---MCZ	200	added ('OK')	text/html	etag:%222f511-9ozaAWVSN9AP0EHuPmaU8fYO95Q%22	https://shoppu.mochi.at/produkte/p/stabchen-schwarz-23-5cm	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/stabchen-schwarz-23-5cm.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:40	193818/193818	---MCZ	200	added ('OK')	text/html	etag:%222f51a-GUF97TVLeeDoKc7x7o0ozZfjDMA%22	https://shoppu.mochi.at/produkte/p/sushi-set-fur-2-personen-weiss-blau	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sushi-set-fur-2-personen-weiss-blau.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:41	194873/194873	---MCZ	200	added ('OK')	text/html	etag:%222f939-4brXVe6oE8Fqf1QPkdHomlic6Sc%22	https://shoppu.mochi.at/produkte/p/ramen-set-fur-2-personen	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/ramen-set-fur-2-personen.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:45	193960/193960	---MCZ	200	added ('OK')	text/html	etag:%222f5a8-ofhc4oxOIJmZu7lkjnLkzrB+jI4%22	https://shoppu.mochi.at/produkte/p/nudelsieb-fur-ramenudeln	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/nudelsieb-fur-ramenudeln.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:46	194886/194886	---MCZ	200	added ('OK')	text/html	etag:%222f946-gU9DYflx1w/8pik0OeQJ9Tyd+AQ%22	https://shoppu.mochi.at/produkte/p/kinder-stabchen-mit-helfer-pandabar	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kinder-stabchen-mit-helfer-pandabar.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:47	196264/196264	---MCZ	200	added ('OK')	text/html	etag:%222fea8-CgepyVVWF9N+d1XTE7rn3XdWDo0%22	https://shoppu.mochi.at/produkte/p/japanische-teekanne-kranich	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/japanische-teekanne-kranich.html	(from https://shoppu.mochi.at/produkte/tabletop-cooking-ware)
13:15:49	205085/205085	---MCZ	200	added ('OK')	text/html	etag:%223211d-4REJkPAx8RaQk/KzBLffu1YWYYI%22	https://shoppu.mochi.at/produkte/p/kikko-sake	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kikko-sake.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:15:56	194189/194189	---MCZ	200	added ('OK')	text/html	etag:%222f68d-PTxkj/eSPACZQsRWw1S75MMpqfQ%22	https://shoppu.mochi.at/produkte/p/kikko-sake-300ml	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kikko-sake-300ml.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:00	195417/195417	---MCZ	200	added ('OK')	text/html	etag:%222fb59-35oPvbvMmeNW8YqDenkDlY1uhVU%22	https://shoppu.mochi.at/produkte/p/goku-gin	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/goku-gin.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:00	195134/195134	---MCZ	200	added ('OK')	text/html	etag:%222fa3e-NMOWf5Om6dEpzkm0OfWVjbxeYjI%22	https://shoppu.mochi.at/produkte/p/gruner-veltliner-mochi-edition-750-ml	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/gruner-veltliner-mochi-edition-750-ml.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:08	194683/194683	---MCZ	200	added ('OK')	text/html	etag:%222f87b-Z9RHSkdqLVoj+L5voK7Ud3weoW4%22	https://shoppu.mochi.at/produkte/p/fukuju-yuzu-sake-500ml	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/fukuju-yuzu-sake-500ml.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:09	195296/195296	---MCZ	200	added ('OK')	text/html	etag:%222fae0-rPDpRdJ8SOWNHvIe8gL1WJCCJxk%22	https://shoppu.mochi.at/produkte/p/fukuju-kobe-classic-300ml	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/fukuju-kobe-classic-300ml.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:10	193941/193941	---MCZ	200	added ('OK')	text/html	etag:%222f595-Zc14Gbcuc56yLlilPi3/tFwo7VU%22	https://shoppu.mochi.at/produkte/p/dewasakura-300ml	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/dewasakura-300ml.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:15	195155/195155	---MCZ	200	added ('OK')	text/html	etag:%222fa53-mCOyMcFdvlb7bniAtEz88++Z/q4%22	https://shoppu.mochi.at/produkte/p/sake-girl-sake	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sake-girl-sake.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:16	193532/193532	---MCZ	200	added ('OK')	text/html	etag:%222f3fc-YFl/6qMjuYue/1WsZufJ8BITrC0%22	https://shoppu.mochi.at/produkte/p/ozeki-one-cup-sake	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/ozeki-one-cup-sake.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:16	193977/193977	---MCZ	200	added ('OK')	text/html	etag:%222f5b9-Py7mgmRm5w/qxf9riDn9otTnZrw%22	https://shoppu.mochi.at/produkte/p/amabuki-mariengold-cup	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/amabuki-mariengold-cup.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:18	195991/195991	---MCZ	200	added ('OK')	text/html	etag:%222fd97-W84XWNoFqVRLXU2C7sT3syIoT1s%22	https://shoppu.mochi.at/produkte/p/mochi-x-trummer-gelber-muskateller-750-ml	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-x-trummer-gelber-muskateller-750-ml.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:20	194882/194882	---MCZ	200	added ('OK')	text/html	etag:%222f942-F4hbZrIMPSFBO1tQrVB9SP6yy5c%22	https://shoppu.mochi.at/produkte/p/organic-heiwa-yuzu-sake-720ml	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/organic-heiwa-yuzu-sake-720ml.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:21	195764/195764	---MCZ	200	added ('OK')	text/html	etag:%222fcb4-ZeaHVl4QQT0/VMRAAR9F9xQCuEM%22	https://shoppu.mochi.at/produkte/p/sauvignon-blanc-ried-obegg-10-years-mochi-2019	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sauvignon-blanc-ried-obegg-10-years-mochi-2019.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:23	198205/198205	---MCZ	200	added ('OK')	text/html	etag:%223063d-IULxxeuiwCSlVy1lunPAi6xSnnY%22	https://shoppu.mochi.at/produkte/p/brauton-x-mochi-umami-beer	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/brauton-x-mochi-umami-beer.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:29	205507/205507	---MCZ	200	added ('OK')	text/html	etag:%22322c3-+kx0qeXdnIOlvM04nd0Ak4/bxmk%22	https://shoppu.mochi.at/produkte/p/hausgemachte-ingwerlimonade	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/hausgemachte-ingwerlimonade.html	(from https://shoppu.mochi.at/produkte/non-alcoholic-drinks)
13:16:29	203800/203800	---MCZ	200	added ('OK')	text/html	etag:%2231c18-i0iHnkAQYilYPPs33P6KcJrXnJQ%22	https://shoppu.mochi.at/produkte/p/yuzu-base-500ml	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/yuzu-base-500ml.html	(from https://shoppu.mochi.at/produkte/alcoholic-drinks)
13:16:32	196777/196777	---MCZ	200	added ('OK')	text/html	etag:%22300a9-4Qh2qxfbFmsCxcT8LgUf37nByF4%22	https://shoppu.mochi.at/produkte/p/mochi-kaffee	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-kaffee.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi-drinks)
13:16:38	197485/197485	---MCZ	200	added ('OK')	text/html	etag:%223036d-gu6OmglEzBJIeHPgJ80hicvQEA4%22	https://shoppu.mochi.at/produkte/p/voucher	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/voucher.html	(from https://shoppu.mochi.at/produkte/voucher)
13:16:38	200030/200030	---MCZ	200	added ('OK')	text/html	etag:%2230d5e-G/3jCPhdI0XvTN3r16O+50VZogs%22	https://shoppu.mochi.at/produkte/p/kochbuch-izakaya	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kochbuch-izakaya.html	(from https://shoppu.mochi.at/produkte/mochi-cookbooks)
13:16:40	200572/200572	---MCZ	200	added ('OK')	text/html	etag:%2230f7c-9vn0UY5SOLBCvHqA2xPY/rnOGuM%22	https://shoppu.mochi.at/produkte/p/crispy-crunchy-knuspriges-aus-japan	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/crispy-crunchy-knuspriges-aus-japan.html	(from https://shoppu.mochi.at/produkte/mochi-cookbooks)
13:16:41	195413/195413	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Dec%202025%2008:10:48%20GMT	https://cdn.shopify.com/s/files/1/0550/2494/3363/products/Mayo-T-shirt.jpg?v=1636980322	C:/My%20Web%20Sites/merch/cdn.shopify.com/s/files/1/0550/2494/3363/products/Mayo-T-shirta013.jpg	(from https://shoppu.mochi.at/produkte/p/chili-mayo-shirt)
13:16:41	32932/32932	---MCZ	200	added ('OK')	application/javascript	etag:W/%2280a4-1978335e1e0%22	https://shoppu.mochi.at/_nuxt/7f120dd.js	C:/My%20Web%20Sites/merch/shoppu.mochi.at/_nuxt/7f120dd.js	(from https://shoppu.mochi.at/produkte/p/chili-mayo-shirt)
13:16:42	26342/26342	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e6-1978335e1e0%22	https://shoppu.mochi.at/_nuxt/65ec24f.js	C:/My%20Web%20Sites/merch/shoppu.mochi.at/_nuxt/65ec24f.js	(from https://shoppu.mochi.at/produkte/p/chili-mayo-shirt)
13:16:42	17901/17901	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245ed-1978335e1e0%22	https://shoppu.mochi.at/_nuxt/2b125bc.js	C:/My%20Web%20Sites/merch/shoppu.mochi.at/_nuxt/2b125bc.js	(from https://shoppu.mochi.at/produkte/p/chili-mayo-shirt)
13:16:43	150902/150902	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Dec%202025%2008:10:47%20GMT	https://cdn.shopify.com/s/files/1/0550/2494/3363/products/Truffle-T-Shirt.jpg?v=1636980718	C:/My%20Web%20Sites/merch/cdn.shopify.com/s/files/1/0550/2494/3363/products/Truffle-T-Shirt9f34.jpg	(from https://shoppu.mochi.at/produkte/p/truffel-mayo-shirt)
13:16:45	137354/137354	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Dec%202025%2008:09:48%20GMT	https://cdn.shopify.com/s/files/1/0550/2494/3363/products/Kikko-Pulli-weiss.jpg?v=1636980257	C:/My%20Web%20Sites/merch/cdn.shopify.com/s/files/1/0550/2494/3363/products/Kikko-Pulli-weiss337b.jpg	(from https://shoppu.mochi.at/produkte/p/kikko-ba-hoodie-kids)
13:16:46	196736/196736	---MCZ	200	added ('OK')	text/html	etag:%2230080-V1VahKjlYuTJNrqap1OcZykmTHs%22	https://shoppu.mochi.at/produkte/p/kinder-stabchen-mit-helfer-hase-kopie	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kinder-stabchen-mit-helfer-hase-kopie.html	(from https://shoppu.mochi.at/produkte/p/kikko-ba-hoodie-kids)
13:16:47	194550/194550	---MCZ	200	added ('OK')	text/html	etag:%222f7f6-u9d2ITVo2LPWnRVPPlSltYIjhAE%22	https://shoppu.mochi.at/produkte/p/kinder-stabchen-mit-helfer-katze	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kinder-stabchen-mit-helfer-katze.html	(from https://shoppu.mochi.at/produkte/p/kikko-ba-hoodie-kids)
13:16:48	397480/397480	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202025%2011:33:45%20GMT	https://cdn.shopify.com/s/files/1/0550/2494/3363/products/Jute-Sackel.jpg?v=1636980584	C:/My%20Web%20Sites/merch/cdn.shopify.com/s/files/1/0550/2494/3363/products/Jute-Sackel01b3.jpg	(from https://shoppu.mochi.at/produkte/p/mochi-jutesackerl)
13:16:49	200626/200626	---MCZ	200	added ('OK')	text/html	etag:%2230fb2-ma+sSfHJI4RV0lTEmveE2xeZm3o%22	https://shoppu.mochi.at/produkte/p/veggie-dashi	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/veggie-dashi.html	(from https://shoppu.mochi.at/produkte/p/mochi-jutesackerl)
13:16:49	175513/175513	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Dec%202025%2008:11:39%20GMT	https://cdn.shopify.com/s/files/1/0550/2494/3363/products/SAke-Bomb.jpg?v=1637070419	C:/My%20Web%20Sites/merch/cdn.shopify.com/s/files/1/0550/2494/3363/products/SAke-Bomb8141.jpg	(from https://shoppu.mochi.at/produkte/p/sake-bomb)
13:16:50	193578/193578	---MCZ	200	added ('OK')	text/html	etag:%222f42a-Y9Ny/oHRQ8VtaQ9tW6xtPKHM0a4%22	https://shoppu.mochi.at/produkte/p/sake-set-blau	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sake-set-blau.html	(from https://shoppu.mochi.at/produkte/p/sake-bomb)
13:16:52	72299/72299	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Dec%202025%2008:11:48%20GMT	https://cdn.shopify.com/s/files/1/0550/2494/3363/products/Yuzu-Seife_fb960303-9797-405e-a044-cff05a7a4fa1.jpg?v=1637070550	C:/My%20Web%20Sites/merch/cdn.shopify.com/s/files/1/0550/2494/3363/products/Yuzu-Seife_fb960303-9797-405e-a044-cff05a7a4fa18312.jpg	(from https://shoppu.mochi.at/produkte/p/yuzu-seife-1)
